#,INCIDENT TITLE,INCIDENT DATE,LOCATION,DESCRIPTION,CATEGORY,LATITUDE,LONGITUDE,APPROVED,VERIFIED
316,Pangman Health Centre,13-07-26 12:49,"Box 90, 211 Keeler Street, Pangman, SK, S0C 2C0",ID: 113 Telehealth:  Rescode: 6953 Telephone: 442-2044 Fax: 442-4227,"Sun Country, Health Centre, ",49.645624,-104.661874,YES,YES
317,Paradise Hill Health Centre,14-11-09 12:49,"Box 179, Paradise Hill, SK, S0M 2G0",ID: 114 Telehealth:  Rescode: 50152 Telephone: 344-2255 Fax: 344-2277,"Prairie North, Health Centre, ",53.538798,-109.45843,YES,YES
318,Parkland Place Care Centre,14-09-07 12:49,"Box 2260, 402 Bermister Avenue E., Melfort, SK, S0E 1A0",ID: 32146 Telehealth: Yes Rescode: 42820 Telephone: 752-2767 Fax: 752-2600,"Kelsey Trail, Special Care Home, Telehealth, ",52.860839,-104.614297,YES,YES
319,Parkland Terrace,14-09-26 12:49,"Box 670, Shellbrook, SK, S0J 2E0",ID: 27115 Telehealth:  Rescode: 49330 Telephone: 747-4290 Fax: 747-3586,"Prince Albert, Special Care Home, ",53.223136,-106.388424,YES,YES
320,Parkridge Centre,14-05-27 12:49,"110 Gropper Avenue, Saskatoon, SK, S7M 5N9",ID: 45320 Telehealth: Yes Rescode: 34424 Telephone: 655-3800 Fax: 655-3801,"Saskatoon, Special Care Home, Telehealth, ",52.127261,-106.730362,YES,YES
321,Parkview Lodge,13-12-18 12:49,"2915 Pasqua Street, Regina, SK, S4S 2H4",ID: 4375 Telehealth:  Rescode: 15923 Telephone: 586-3380 Fax: ,"Regina, Personal Care Home, ",50.432337,-104.64088,YES,YES
322,Parkway Lodge,13-08-12 12:49,"420 - 8th Avenue SE, Weyburn, SK, S4H 2K3",ID: 4952 Telehealth:  Rescode: 6726 Telephone: 842-7868 Fax: ,"Sun Country, Personal Care Home, ",49.651928,-103.850863,YES,YES
323,Pasqua Hospital,13-12-20 12:49,"4101 Dewdney Avenue, Regina, SK, S4T 1A5",ID: 130 Telehealth:  Rescode: 15923 Telephone: 766-2222 Fax: 766-2745,"Regina, Hospital, Provincial, ",50.455058,-104.64075,YES,YES
324,Pasquia Special Care Home,14-10-11 12:49,"Box 250, 4101 1st Avenue W., Carrot River, SK, S0E 1E0",ID: 31116 Telehealth:  Rescode: 48630 Telephone: 768-2725 Fax: 768-3233,"Kelsey Trail, Special Care Home, ",53.385191,-103.874414,YES,YES
325,Philbrite Care Home,13-12-24 12:49,"1645 Grosvenor Street, Regina, SK, S4N 4L9",ID: 6246 Telehealth:  Rescode: 15923 Telephone: 545-5398 Fax: ,"Regina, Personal Care Home, ",50.452459,-104.562116,YES,YES
326,Pilot Butte Personal Care Home,13-10-05 12:49,"108 - 8th Street, Pilot Butte, SK, S0G 3Z0",ID: 6548 Telehealth:  Rescode: 15831 Telephone: 586-2273 Fax: ,"Regina, Personal Care Home, ",50.477281,-104.421772,YES,YES
327,Pine Island Lodge,14-09-22 12:49,"Box 40, Maidstone, SK, S0M 1M0",ID: 25128 Telehealth:  Rescode: 47130 Telephone: 893-2223 Fax: 893-2245,"Prairie North, Special Care Home, ",53.087744,-109.292116,YES,YES
328,Pinehouse Health Centre,14-12-02 12:49,"Box 296, Pinehouse, SK, S0J 2B0",ID: 214 Telehealth: Yes Rescode: 80472 Telephone: 884-5670 Fax: 884-2107,"Mamawetan, Health Centre, Telehealth, ",56.266666,-106.000002,NO,YES
329,Pineview Lodge,14-10-25 12:49,"Box 2105, 400 6th Avenue E., Nipawin, SK, S0E 1E0",ID: 31125 Telehealth:  Rescode: 48730 Telephone: 862-9828 Fax: 862-2400,"Kelsey Trail, Special Care Home, ",53.362353,-104.013005,YES,YES
330,PineView Terrace Lodge,14-10-20 12:49,"701 13th Street W., Prince Albert, SK, S6V 3H2",ID: 28145 Telehealth:  Rescode: 46122 Telephone: 765-6570 Fax: 764-0212,"Prince Albert, Special Care Home, ",53.201014,-105.772522,YES,YES
331,Pioneer Housing,13-10-10 12:49,"1000 Albert Street, Moose Jaw, SK, S6H 2Y2",ID: 6132 Telehealth:  Rescode: 16120 Telephone: 693-4616 Fax: 692-0771,"Five Hills, Special Care Home, ",50.398499,-105.56122,YES,YES
332,Pleasant View Care Home,14-03-30 12:49,"Box 10, 533 &amp; 433 5th Street N.E., Wadena, SK, S0A 4J0",ID: 42127 Telehealth:  Rescode: 33730 Telephone: 338-2412 Fax: 338-2720,"Saskatoon, Special Care Home, ",51.946651,-103.794098,YES,YES
333,Pleasant View Private Care Home,14-08-14 12:49,"104 Scott Crescent, Wakaw, SK, S0K 4P0",ID: 6289 Telehealth:  Rescode: 40130 Telephone: 233-4842 Fax: ,"Saskatoon, Personal Care Home, ",52.648934,-105.740099,YES,YES
334,Ponteix Health Centre,13-08-15 12:49,"Box 600, 428 2nd Avenue, Ponteix, SK, S0N 1Z0",ID: 115/4127 Telehealth: Yes Rescode: 7630 Telephone: 625-3382 Fax: 625-3764,"Cypress, Health Centre w/ Special Care, ER Health Centre, Telehealth, ",49.746306,-107.489687,YES,YES
335,Porcupine Carragana Hospital,14-08-09 12:49,"Box 70, 1 Windsor Avenue, Porcupine Plain, SK, S0E 1H0",ID: 116 Telehealth: Yes Rescode: 39530 Telephone: 278-2233 Fax: 278-3324,"Kelsey Trail, Hospital, Community, Telehealth, ",52.598058,-103.26115,YES,YES
336,Prairie Haven,13-08-14 12:49,"114 Napier Street, Cadillac, SK, S0N 0K0",ID: 19 Telehealth:  Rescode: 7752 Telephone: 785-2146 Fax: ,"Cypress, Personal Care Home, ",49.725521,-107.740856,YES,YES
337,Prairie Health Care Centre,13-10-31 12:49,"Box 79, 517 1st Street N., Cabri, SK, S0N 1A0",ID: 15 Telehealth: Yes Rescode: 16830 Telephone: 587-2623 Fax: 587-2751,"Cypress, Health Centre w/ Special Care, 24/7 ER Health Centre, Telehealth, ",50.064892,-108.521265,YES,YES
338,Prairie Pioneers Lodge,13-09-07 12:49,"302 Central Avenue S., Swift Current, SK, S9H 3G3",ID: 3142 Telehealth:  Rescode: 13725 Telephone: 778-5192 Fax: 773-1635,"Cypress, Special Care Home, ",50.274268,-107.799535,YES,YES
339,Prairie View Health Centre,13-07-16 12:49,"Box 390, 241 1st Avenue, Mankota, SK, S0H 2W0",ID: 87 Telehealth:  Rescode: 4553 Telephone: 478-2200 Fax: 478-2462,"Cypress, Health Centre w/ Special Care, ER Health Centre, ",49.419051,-107.075052,YES,YES
340,Preeceville Hospital,14-04-01 12:49,"Box 469, 712 7th Street N.E., Preeceville, SK, S0A 1M0",ID: 117 Telehealth:  Rescode: 33430 Telephone: 547-2102 Fax: 547-2223,"Sunrise, Hospital w/ Special Care, Community, ",51.815275,-103.154679,YES,YES
341,Primary Health Centre-Southeast,14-05-28 12:49,"Scott-Forget Towers, 100-2501 Louise Street, Saskatoon, SK, S7J 3M1",ID: 16 Telehealth:  Rescode: 34424 Telephone: 655-5365 Fax: ,"Saskatoon, Primary Health Centre, ",52.100479,-106.617223,YES,YES
342,Prince Albert Personal Care Home,14-11-03 12:49,"433 Mahon Drive, Prince Albert, SK, S6V 7Z8",ID: 6858 Telehealth:  Rescode: 46122 Telephone: 922-3951 Fax: ,"Prince Albert, Personal Care Home, ",53.181942,-105.765583,YES,YES
343,Prince Albert Personal Care Home,14-11-04 12:49,"686 Buchanan Drive, Prince Albert, SK, S6V 5Z8",ID: 7161 Telehealth:  Rescode: 46122 Telephone: 764-8559 Fax: ,"Prince Albert, Personal Care Home, ",53.186779,-105.770849,YES,YES
344,Prince ALbert Personal Care Home,14-11-05 12:49,"1001/1003 13th St.W, Prince ALbert, SK, S6V 1N7",ID: 7277 Telehealth:  Rescode: 46122 Telephone: 763-0234 Fax: ,"Prince Albert, Personal Care Home, ",53.200997,-105.780473,YES,YES
345,Prince ALbert Personal Care Home,14-11-06 12:49,"455-6th Street East, Prince ALbert, SK, S6V 0N3",ID: 7366 Telehealth:  Rescode: 46122 Telephone:  Fax: ,"Prince Albert, Personal Care Home, ",53.207774,-105.74281,YES,YES
346,Prince Albert Personal Care Home,14-11-07 12:49,"236-22nd Street East, Prince Albert, SK, S6V 1L9",ID: 7382 Telehealth:  Rescode: 46122 Telephone: 764-3058 Fax: ,"Prince Albert, Personal Care Home, ",53.193129,-105.748175,YES,YES
347,Princess Care Home,13-12-25 12:49,"3231 Whitmore Avenue, Regina, SK, S4S 1C1",ID: 5843 Telehealth:  Rescode: 15923 Telephone: 586-4444 Fax: ,"Regina, Personal Care Home, ",50.423316,-104.628284,YES,YES
348,Providence Personal Care Home,14-05-29 12:49,"1011/1013 McCormack Road, Saskatoon, SK, S7M 5C2",ID: 6068 Telehealth:  Rescode: 34424 Telephone: 978-5282 Fax: ,"Saskatoon, Personal Care Home, ",52.119729,-106.755815,YES,YES
349,Providence Place,13-10-12 12:49,"100 2nd Avenue N.E., Moose Jaw, SK, S6H 1B8",ID: 6169 Telehealth: Yes Rescode: 16120 Telephone: 694-8081 Fax: 694-8804,"Five Hills, Special Care Home, Telehealth, ",50.391511,-105.529533,YES,YES
350,Qu'Appelle House,13-12-27 12:49,"1425 College Avenue, Regina, SK, S4P 1B4",ID: 15165 Telehealth:  Rescode: 15923 Telephone: 522-0335 Fax: 522-4800,"Regina, Special Care Home, ",50.440699,-104.601953,YES,YES
351,Quill Lake Community Health &amp; Social Centre,14-04-04 12:49,"Box 126, 50 Main Street, Quill Lake, SK, S0A 3E0",ID:  Telehealth:  Rescode: 33850 Telephone: 383-2266 Fax: 383-2290,"Saskatoon, Health Centre, ",52.074263,-104.256451,YES,YES
352,Rabbit Lake Health Care Centre Inc.,14-09-23 12:49,"Box 156, Rabbit Lake, SK, S0M 2L0",ID: 5967 Telehealth:  Rescode: 46756 Telephone: 824-2020 Fax: ,"Prince Albert, Personal Care Home, ",53.141635,-107.767431,YES,YES
353,Radville Marian Health Centre,13-07-17 12:49,"Box 310, 310 Railway Avenue, Radville, SK, S0C 2G0",ID: 127/8110 Telehealth: Yes Rescode: 3830 Telephone: 869-2224 Fax: 869-2653,"Sun Country, Health Centre w/ Special Care, 24/7 ER Health Centre, Telehealth, ",49.465001,-104.299203,YES,YES
354,Rawlinson Crescent Care Home,13-12-29 12:49,"39 Rawlinson Crescent, Regina, SK, S4S 6B7",ID: 7633 Telehealth:  Rescode: 15923 Telephone: 790-7846 Fax: ,"Regina, Personal Care Home, ",50.413156,-104.638806,YES,YES
355,Raymore Community Health &amp; Social Centre,14-03-03 12:49,"Box 134, 806 2nd Avenue, Raymore, SK, S0A 3J0",ID: 667 Telehealth:  Rescode: 27830 Telephone: 746-2231 Fax: 746-4639,"Regina, Health Centre, ",51.40823,-104.528553,YES,YES
356,Red Deer Nursing Home,14-08-11 12:49,"Box 70, 330 Oak Street, Porcupine Plain, SK, S0E 1H0",ID: 33121 Telehealth:  Rescode: 39530 Telephone: 278-2417 Fax: 278-3088,"Kelsey Trail, Special Care Home, ",52.59707,-103.251563,YES,YES
357,Red Wing Terrace,14-10-21 12:49,"252 Pine Street, Prince Albert, SK, ",ID: 7129 Telehealth:  Rescode: 46122 Telephone: 763-0705 Fax: ,"Prince Albert, Personal Care Home, ",53.227064,-105.758774,YES,YES
358,Redvers Health Centre/Centennial Haven,13-07-19 12:49,"Box 30, 18 Eichhorst Street, Redvers, SK, S0C 2H0",ID: 128/11127 Telehealth: Yes Rescode: 6130 Telephone: 452-3553 Fax: 452-3556,"Sun Country, Hospital w/ Special Care, Community, Telehealth, ",49.571675,-101.694932,YES,YES
359,Regina Community Clinic,13-12-30 12:49,"Regina Community Clinic, 1106 Winnipeg Street, Regina, SK, S4R 1J6",ID: 15 Telehealth:  Rescode: 15923 Telephone: 543-7880 Fax: ,"Regina, Primary Health Centre, ",50.461182,-104.595356,YES,YES
360,Regina General Hospital,14-01-02 12:49,"1440 14th Avenue, Regina, SK, S4P 0W5",ID: 129 Telehealth: Yes Rescode: 15923 Telephone: 766-4444 Fax: 766-4723,"Regina, Hospital, Provincial, Telehealth, ",50.443975,-104.599127,YES,YES
361,Regina Lutheran Home,14-01-03 12:49,"1925 5th Avenue N., Regina, SK, S4R 7W1",ID: 15174 Telehealth:  Rescode: 15923 Telephone: 543-4055 Fax: 543-4094,"Regina, Special Care Home, ",50.476992,-104.607838,YES,YES
362,Regina Personal Care Home,14-02-07 12:49,"175 Scarth Street, Regina, SK, S4R 2B8",ID: 213 Telehealth:  Rescode: 15923 Telephone: 545-1936 Fax: ,"Regina, Personal Care Home, ",50.475579,-104.610839,YES,YES
363,Regina Personal Care Home,14-02-10 12:49,"420 Halifax Street, Regina, SK, S4R 1T3",ID: 426 Telehealth:  Rescode: 15923 Telephone: 545-6114 Fax: ,"Regina, Personal Care Home, ",50.472016,-104.60347,YES,YES
364,Regina Personal Care Home,14-02-12 12:49,"39 Semple Bay, Regina, SK, S4R 7R3",ID: 3050 Telehealth:  Rescode: 15923 Telephone: 949-8519 Fax: ,"Regina, Personal Care Home, ",50.487701,-104.626942,YES,YES
365,Regina Personal Care Home,14-02-14 12:49,"163 Thomson Avenue, Regina, SK, S4N 5L2",ID: 5924 Telehealth:  Rescode: 15923 Telephone: 585-6782 Fax: ,"Regina, Personal Care Home, ",50.451873,-104.543004,YES,YES
366,Regina Personal Care Home,14-02-16 12:49,"216 Quebec Street North, Regina, SK, S4R 2S4",ID: 6416 Telehealth:  Rescode: 15923 Telephone: 543-2113 Fax: ,"Regina, Personal Care Home, ",50.479263,-104.596257,YES,YES
367,Regina Personal Care Home,14-02-19 12:49,"4008 Montague Street, Regina, SK, S4S 3J9",ID: 7099 Telehealth:  Rescode: 15923 Telephone: 546-4336 Fax: ,"Regina, Personal Care Home, ",50.415198,-104.629686,YES,YES
368,Regina Personal Care Home,14-02-21 12:49,"146 Williston Drive, Regina, SK, S4X 1C6",ID: 7234 Telehealth:  Rescode: 15923 Telephone: 949-8632 Fax: ,"Regina, Personal Care Home, ",50.483499,-104.680278,YES,YES
369,Regina Personal Care Home,14-02-23 12:49,"207 Trifinov Crescent, Regina, SK, S4R 7C8",ID: 7242 Telehealth:  Rescode: 15923 Telephone: 545-0290 Fax: ,"Regina, Personal Care Home, ",50.493846,-104.638705,YES,YES
370,Regina Personal Care Home,14-02-24 12:49,"207 Trifinov Crescent, Regina, SK, S4R 7C8",ID: 7242 Telehealth:  Rescode: 15923 Telephone: 545-0290 Fax: ,"Regina, Personal Care Home, ",50.493846,-104.638705,YES,YES
371,Regina Personal Care Home,14-02-25 12:49,"3A Neill Place, Regina, SK, S4N 2V4",ID: 7285 Telehealth:  Rescode: 15923 Telephone: 949-1637 Fax: ,"Regina, Personal Care Home, ",50.431726,-104.582151,YES,YES
372,Regina Personal Care Home,14-02-27 12:49,"1414 MCTAVISH STREET, Regina, SK, S4T 3W2",ID: 7498 Telehealth:  Rescode: 15923 Telephone: 565-0406 Fax: ,"Regina, Personal Care Home, ",50.456305,-104.634036,YES,YES
373,Regina Personal Care Home,14-02-28 12:49,"45 Anderson Avenue, Regina, SK, S4S 4R3",ID: 7621 Telehealth:  Rescode: 15923 Telephone: 789-7535 Fax: ,"Regina, Personal Care Home, ",50.413317,-104.606152,YES,YES
374,Regina Pioneer Village,14-01-04 12:49,"430 Pioneer Drive, Regina, SK, S4T 6L8",ID: 15183 Telehealth:  Rescode: 15923 Telephone: 757-5646 Fax: 757-5001,"Regina, Special Care Home, ",50.453269,-104.646313,YES,YES
375,River Heights Lodge,14-08-05 12:49,"2001 99th Street, North Battleford, SK, S9A 0S3",ID: 24125 Telehealth:  Rescode: 43721 Telephone: 446-6950 Fax: 445-6032,"Prairie North, Special Care Home, ",52.78858,-108.300735,YES,YES
376,River Road Respite,14-10-22 12:49,"ParcelA NW22-48-25W2RM361, Prince Albert, SK, S6V 5R5",ID: 4944 Telehealth:  Rescode: 46122 Telephone: 763-8168 Fax: ,"Prince Albert, Personal Care Home, ",53.195433,-105.742301,YES,YES
377,Riverside Health Complex,14-10-30 12:49,"Box 10, Turtleford, SK, S0M 2Y0",ID: 154/25146 Telehealth: Yes Rescode: 49930 Telephone: 845-2195 Fax: 845-2772,"Prairie North, Hospital w/ Special Care, Community, Telehealth, ",53.387978,-108.958396,YES,YES
378,Riverside Terrace Inc.,14-05-30 12:49,"915 Sask. Cres. W., Saskatoon, SK, S7M 0M7",ID: 7374 Telehealth:  Rescode: 34424 Telephone: 664-1250 Fax: ,"Saskatoon, Personal Care Home, ",52.118665,-106.705779,YES,YES
379,RM of Lakeland #521 Personal Care Home,14-12-06 12:49,"S1/2-SE-33-53-26-W2ND,RM, RM of Lakeland #521, SK, ",ID: 7218 Telehealth:  Rescode: 52110 Telephone: 982-3678 Fax: ,"Prince Albert, Personal Care Home, ",55.012829,-110.430748,NO,YES
380,RM of Orkney #244 Personal Care Home,14-12-14 12:49,"SW 1/4-27-25-4, RM of Orkney #244, SK, ",ID: 7439 Telehealth:  Rescode: 24410 Telephone: 782-5786 Fax: ,"Sunrise, Personal Care Home, ",49.145404,-107.920774,NO,YES
381,Robinson Care Home,14-01-05 12:49,"436 Robinson Street, Regina, SK, S4R 3R4",ID: 3379 Telehealth:  Rescode: 15923 Telephone: 545-7744 Fax: ,"Regina, Personal Care Home, ",50.471537,-104.623997,YES,YES
382,Rocky Acres Country Care Home,14-01-11 12:49,"SE34-24-28W2 RM Craik 222, Craik, SK, S0G 0V0",ID: 6963 Telehealth:  Rescode: 22230 Telephone: 734-2202 Fax: ,"Five Hills, Personal Care Home, ",51.052095,-105.822402,YES,YES
383,Rolling Hills Villa,13-08-16 12:49,"332 - 2nd Street West, Ponteix, SK, S0N 1Z0",ID: 4596 Telehealth:  Rescode: 7630 Telephone: 625-3511 Fax: ,"Cypress, Personal Care Home, ",49.744589,-107.493859,YES,YES
384,Rose Haven Personal Care Home,14-01-06 12:49,"286 Rodenbush Drive, Regina, SK, S4R 6X4",ID: 6130 Telehealth:  Rescode: 15923 Telephone: 543-4914 Fax: ,"Regina, Personal Care Home, ",50.497103,-104.607061,YES,YES
385,Rose Valley Health Centre,14-07-13 12:49,"Box 310, 119 McCallum Street, Rose Valley, SK, S0E 1M0",ID: 134 Telehealth:  Rescode: 36730 Telephone: 322-2115 Fax: 322-2037,"Kelsey Trail, Health Centre, ",52.28765,-103.811899,YES,YES
386,Rosetown &amp; District Health Centre,14-03-12 12:49,"Box 850, Highway 4 North, Rosetown, SK, S0L 2V0",ID: 133/19112 Telehealth: Yes Rescode: 28730 Telephone: 882-2672 Fax: 882-3335,"Heartland, Hospital w/ Special Care, Community, Telehealth, ",51.555491,-107.991034,YES,YES
387,Ross Payant Centennial Home,13-07-25 12:49,"Box 1120, 300 Jubilee Pl., Assiniboia, SK, S0H 0B0",ID: 7126 Telehealth:  Rescode: 7230 Telephone: 642-3330 Fax: 642-3243,"Five Hills, Special Care Home, ",49.625997,-105.995547,YES,YES
388,Rosthern Hospital,14-08-17 12:49,"2016 2nd Street, Rosthern, SK, S0K 3R0",ID: 135 Telehealth: Yes Rescode: 40330 Telephone: 232-4811 Fax: 232-4887,"Saskatoon, Hospital, Community, Telehealth, ",52.666181,-106.331817,YES,YES
389,Royal University Hospital,14-05-31 12:49,"103 Hospital Drive, Saskatoon, SK, S7N 0W8",ID: 142 Telehealth: Yes Rescode: 34424 Telephone: 655-1000 Fax: 655-1044,"Saskatoon, Hospital, Provincial, Telehealth, ",52.130413,-106.641304,YES,YES
390,Royalty Home Care,14-01-09 12:49,"109 A/B McIntyre Street, Regina, SK, S4R 2L5",ID: 3058 Telehealth:  Rescode: 15923 Telephone: 761-0575 Fax: ,"Regina, Personal Care Home, ",50.476794,-104.616599,YES,YES
391,Ruby Small,14-06-01 12:49,"219 Stone Crescent, Saskatoon, SK, S7M 4J3",ID: 7536 Telehealth:  Rescode: 34424 Telephone: 384-0411 Fax: ,"Saskatoon, Personal Care Home, ",52.125036,-106.7264,YES,YES
392,Sacred Heart Care Home,14-01-10 12:49,"1211/1215 Garnet Street, Regina, SK, S4T 2Y2",ID: 2534 Telehealth:  Rescode: 15923 Telephone: 525-6064 Fax: ,"Regina, Personal Care Home, ",50.459456,-104.626832,YES,YES
393,Saltcoats Personal Care Home,14-01-08 12:49,"SW23-25-1W3RM Wallace 243, Saltcoats, SK, S0A 3R0",ID: 7080 Telehealth:  Rescode: 21331 Telephone: 744-2655 Fax: ,"Sunrise, Personal Care Home, ",51.03661,-102.163573,YES,YES
394,Sandy Bay Health Centre,14-11-23 12:49,"Box 39, Sandy Bay, SK, S0P 0G0",ID: 212 Telehealth: Yes Rescode: 80573 Telephone: 754-2188 Fax: 754-2091,"Mamawetan, Health Centre, Telehealth, ",55.513611,-102.297203,YES,YES
395,Santa Maria Senior Citizens Home,14-01-12 12:49,"4215 Regina Avenue, Regina, SK, S4S 0J5",ID: 15208 Telehealth:  Rescode: 15923 Telephone: 766-7100 Fax: 766-7115,"Regina, Special Care Home, ",50.434893,-104.644333,YES,YES
396,Saskatchewan Ltd. (630393),13-09-15 12:49,"2220 Cameron Street, Regina, SK, S4T 2V8",ID: 7609 Telehealth:  Rescode: 15923 Telephone:  Fax: ,"Regina, Personal Care Home, ",50.443654,-104.625568,YES,YES
397,Saskatoon City Hospital,14-06-02 12:49,"701 Queen Street, Saskatoon, SK, S7K 0M7",ID: 140 Telehealth: Yes Rescode: 34424 Telephone: 655-8000 Fax: 655-8269,"Saskatoon, Hospital, Provincial, Telehealth, ",52.136537,-106.652432,YES,YES
398,Saskatoon Convalescent Home,14-06-03 12:49,"101 31st Street W., Saskatoon, SK, S7L 0P6",ID: 45278 Telehealth:  Rescode: 34424 Telephone: 244-7155 Fax: 244-2066,"Saskatoon, Special Care Home, ",52.139958,-106.671375,YES,YES
399,Saskatoon Personal Care Home,14-06-17 12:49,"1607 Acadia Drive, Saskatoon, SK, S7H 5K7",ID: 1740 Telehealth:  Rescode: 34424 Telephone: 374-0403 Fax: ,"Saskatoon, Personal Care Home, ",52.106533,-106.598896,YES,YES
400,Saskatoon Personal Care Home,14-06-18 12:49,"1426 Avenue I North, Saskatoon, SK, S7L 2J5",ID: 2259 Telehealth:  Rescode: 34424 Telephone: 653-5904 Fax: ,"Saskatoon, Personal Care Home, ",52.147966,-106.68202,YES,YES
401,Saskatoon Personal Care Home,14-06-19 12:49,"311 Silverwood Road, Saskatoon, SK, S7K 4S7",ID: 2607 Telehealth:  Rescode: 34424 Telephone: 931-2578 Fax: ,"Saskatoon, Personal Care Home, ",52.17956,-106.618469,YES,YES
402,Saskatoon Personal Care Home,14-06-20 12:49,"602 Spencer Way, Saskatoon, SK, S7K 7Y6",ID: 2852 Telehealth:  Rescode: 34424 Telephone: 668-6134 Fax: ,"Saskatoon, Personal Care Home, ",52.187985,-106.634626,YES,YES
403,Saskatoon Personal Care Home,14-06-21 12:49,"117 Mowat Crescent, Saskatoon, SK, S7L 4X9",ID: 3611 Telehealth:  Rescode: 34424 Telephone: 382-9267 Fax: ,"Saskatoon, Personal Care Home, ",52.135128,-106.732651,YES,YES
404,Saskatoon Personal Care Home,14-06-22 12:49,"357 Lloyd Crescent, Saskatoon, SK, S7K 4Z2",ID: 4448 Telehealth:  Rescode: 34424 Telephone: 384-2395 Fax: ,"Saskatoon, Personal Care Home, ",52.135237,-106.739945,YES,YES
405,Saskatoon Personal Care Home,14-06-23 12:49,"2942/2944 Cumberland AveS, Saskatoon, SK, S7J 2A6",ID: 5207 Telehealth:  Rescode: 34424 Telephone: 343-8541 Fax: ,"Saskatoon, Personal Care Home, ",52.090257,-106.634282,YES,YES
406,Saskatoon Personal Care Home,14-06-24 12:49,"21 Churchill Drive, Saskatoon, SK, S7K 3X2",ID: 5479 Telehealth:  Rescode: 34424 Telephone: 934-4859 Fax: ,"Saskatoon, Personal Care Home, ",52.165197,-106.642939,YES,YES
407,Saskatoon Personal Care Home,14-06-25 12:49,"W1/2SW12-38-5W3 RM #344, Saskatoon, SK, S7K 3J7",ID: 6165 Telehealth:  Rescode: 34424 Telephone: 955-2627 Fax: ,"Saskatoon, Personal Care Home, ",52.172385,-106.649831,YES,YES
408,Saskatoon Personal Care Home,14-06-26 12:49,"102 Pobran Cres., Saskatoon, SK, S7S 1G7",ID: 6173 Telehealth:  Rescode: 34424 Telephone: 249-3336 Fax: ,"Saskatoon, Personal Care Home, ",52.16613,-106.591551,YES,YES
409,Saskatoon Personal Care Home,14-06-27 12:49,"1631 Avenue C North, Saskatoon, SK, S7L 1L4",ID: 6262 Telehealth:  Rescode: 34424 Telephone: 934-0166 Fax: ,"Saskatoon, Personal Care Home, ",52.151271,-106.673229,YES,YES
410,Saskatoon Personal Care Home,14-06-28 12:49,"131 Sumner Crescent, Saskatoon, SK, S7L 7L9",ID: 6777 Telehealth:  Rescode: 34424 Telephone: 382-9764 Fax: ,"Saskatoon, Personal Care Home, ",52.148784,-106.727532,YES,YES
411,Saskatoon Personal Care Home,14-06-29 12:49,"738 6th Street East, Saskatoon, SK, S7H 1C4",ID: 6874 Telehealth:  Rescode: 34424 Telephone: 652-2118 Fax: ,"Saskatoon, Personal Care Home, ",52.112751,-106.65139,YES,YES
412,Saskatoon Personal Care Home,14-06-30 12:49,"1025 East Centre, Saskatoon, SK, S7J 3A2",ID: 6890 Telehealth:  Rescode: 34424 Telephone: 955-9525 Fax: ,"Saskatoon, Personal Care Home, ",52.099396,-106.611154,YES,YES
413,Saskatoon Personal Care Home,14-07-01 12:49,"111 Avenue U North, Saskatoon, SK, S7L 3C2",ID: 7102 Telehealth:  Rescode: 34424 Telephone: 384-3040 Fax: ,"Saskatoon, Personal Care Home, ",52.129354,-106.702544,YES,YES
414,Saskatoon Personal Care Home,14-07-02 12:49,"328 Winnipeg Avenue South, Saskatoon, SK, S7M 3M4",ID: 7137 Telehealth:  Rescode: 34424 Telephone:  Fax: ,"Saskatoon, Personal Care Home, ",52.124712,-106.714766,YES,YES
415,Saskatoon Personal Care Home,14-07-03 12:49,"2302 Cairns Avenue, Saskatoon, SK, S7J 1V1",ID: 7269 Telehealth:  Rescode: 34424 Telephone: 343-0877 Fax: ,"Saskatoon, Personal Care Home, ",52.101799,-106.63972,YES,YES
416,Saskatoon Personal Care Home,14-07-04 12:49,"419 Candle Place, Saskatoon, SK, S7K 5A8",ID: 7331 Telehealth:  Rescode: 34424 Telephone: 242-7904 Fax: ,"Saskatoon, Personal Care Home, ",52.175762,-106.614411,YES,YES
417,Saskatoon Personal Care Home,14-07-05 12:49,"235 Lewis Crescent, Saskatoon, SK, ",ID: 7404 Telehealth:  Rescode: 34424 Telephone: 934-9677 Fax: ,"Saskatoon, Personal Care Home, ",52.147776,-106.716356,YES,YES
418,Saskatoon Personal Care Home,14-07-06 12:49,"1635 Avenue D. North, Saskatoon, SK, S7L 1P9",ID: 7552 Telehealth:  Rescode: 34424 Telephone: 652-2560 Fax: ,"Saskatoon, Personal Care Home, ",52.150044,-106.674625,YES,YES
419,Saskatoon Personal Care Home,14-07-07 12:49,"2540 Melrose Avenue, Saskatoon, SK, S7J 0V6",ID: 7560 Telehealth:  Rescode: 34424 Telephone: 683-3337 Fax: ,"Saskatoon, Personal Care Home, ",52.09738,-106.664974,YES,YES
420,Saskatoon Personal Care Home,14-07-08 12:49,"2513 Preston Avenue, Saskatoon, SK, S7J 2G3",ID: 7588 Telehealth:  Rescode: 34424 Telephone: 955-3548 Fax: ,"Saskatoon, Personal Care Home, ",52.098222,-106.622584,YES,YES
421,Saskatoon Personal Care Home,14-07-09 12:49,"2421 Munroe Avenue, Saskatoon, SK, S7J 1S6",ID: 7615 Telehealth:  Rescode: 34424 Telephone: 249-1586 Fax: ,"Saskatoon, Personal Care Home, ",52.099327,-106.641179,YES,YES
